img, img1, img2, ann
/home/nayara/Documentos/TrackNet/Dataset/Clip63/0066.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0065.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0064.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip63/0066.png
/home/nayara/Documentos/TrackNet/Dataset/Clip58/0138.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0137.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip58/0136.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip58/0138.png
/home/nayara/Documentos/TrackNet/Dataset/Clip15/0122.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0121.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip15/0120.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip15/0122.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0250.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0249.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0248.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0250.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0004.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0002.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0004.png
/home/nayara/Documentos/TrackNet/Dataset/Clip63/0029.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0028.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip63/0027.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip63/0029.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0190.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0189.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0188.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0190.png
/home/nayara/Documentos/TrackNet/Dataset/Clip44/0172.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip44/0171.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip44/0170.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip44/0172.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0155.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0154.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0153.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0155.png
/home/nayara/Documentos/TrackNet/Dataset/Clip80/0035.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip80/0034.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip80/0033.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip80/0035.png
/home/nayara/Documentos/TrackNet/Dataset/Clip76/0188.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0187.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip76/0186.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip76/0188.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0118.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0117.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0116.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0118.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0222.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0221.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0220.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0222.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0142.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0141.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0140.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0142.png
/home/nayara/Documentos/TrackNet/Dataset/Clip69/0111.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0110.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip69/0109.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip69/0111.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0087.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0086.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0085.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0087.png
/home/nayara/Documentos/TrackNet/Dataset/Clip22/0074.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0073.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip22/0072.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip22/0074.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0266.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0265.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0264.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0266.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0252.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0251.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0250.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0252.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0215.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0214.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0213.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0215.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0549.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0548.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0547.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0549.png
/home/nayara/Documentos/TrackNet/Dataset/Clip74/0116.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0115.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0114.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip74/0116.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0009.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0008.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0007.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0009.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0139.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0138.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0137.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0139.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0213.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0212.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0211.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0213.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0322.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0321.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0320.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0322.png
/home/nayara/Documentos/TrackNet/Dataset/Clip79/0140.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0139.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0138.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip79/0140.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0387.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0386.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0385.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0387.png
/home/nayara/Documentos/TrackNet/Dataset/Clip41/0071.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0069.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip41/0071.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0116.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0115.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0114.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0116.png
/home/nayara/Documentos/TrackNet/Dataset/Clip37/0241.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0240.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip37/0239.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip37/0241.png
/home/nayara/Documentos/TrackNet/Dataset/Clip47/0048.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0047.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0046.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip47/0048.png
/home/nayara/Documentos/TrackNet/Dataset/Clip5/0092.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0091.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0090.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip5/0092.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0746.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0745.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0744.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0746.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0243.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0242.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0241.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0243.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0395.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0394.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0393.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0395.png
/home/nayara/Documentos/TrackNet/Dataset/Clip47/0018.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0017.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip47/0016.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip47/0018.png
/home/nayara/Documentos/TrackNet/Dataset/Clip35/0220.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0219.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0218.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip35/0220.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0187.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0186.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0185.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0187.png
/home/nayara/Documentos/TrackNet/Dataset/Clip74/0134.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0133.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip74/0132.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip74/0134.png
/home/nayara/Documentos/TrackNet/Dataset/Clip75/0076.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip75/0075.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip75/0074.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip75/0076.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0061.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0060.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0059.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0061.png
/home/nayara/Documentos/TrackNet/Dataset/Clip6/0031.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip6/0030.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip6/0029.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip6/0031.png
/home/nayara/Documentos/TrackNet/Dataset/Clip44/0087.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip44/0086.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip44/0085.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip44/0087.png
/home/nayara/Documentos/TrackNet/Dataset/Clip18/0148.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0147.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip18/0146.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip18/0148.png
/home/nayara/Documentos/TrackNet/Dataset/Clip2/0074.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip2/0073.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip2/0072.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip2/0074.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0155.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0154.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0153.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0155.png
/home/nayara/Documentos/TrackNet/Dataset/Clip54/0392.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0391.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip54/0390.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip54/0392.png
/home/nayara/Documentos/TrackNet/Dataset/Clip28/0122.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0121.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip28/0120.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip28/0122.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0206.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0205.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0204.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0206.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0117.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0116.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0115.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0117.png
/home/nayara/Documentos/TrackNet/Dataset/Clip27/0113.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0112.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip27/0111.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip27/0113.png
/home/nayara/Documentos/TrackNet/Dataset/Clip62/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0069.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip62/0068.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip62/0070.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0446.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0445.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0444.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0446.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0244.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0243.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0242.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0244.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0151.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0150.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0149.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0151.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0279.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0278.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0277.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0279.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0058.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0057.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0056.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0058.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0416.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0415.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0414.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0416.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0361.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0360.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0359.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0361.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0504.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0503.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0502.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0504.png
/home/nayara/Documentos/TrackNet/Dataset/Clip68/0329.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0328.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip68/0327.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip68/0329.png
/home/nayara/Documentos/TrackNet/Dataset/Clip35/0076.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0075.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip35/0074.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip35/0076.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0099.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0098.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0097.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0099.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0148.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0147.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0146.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0148.png
/home/nayara/Documentos/TrackNet/Dataset/Clip7/0151.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0150.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip7/0149.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip7/0151.png
/home/nayara/Documentos/TrackNet/Dataset/Clip26/0049.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip26/0048.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip26/0047.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip26/0049.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0141.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0140.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0139.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0141.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0170.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0169.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0168.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0170.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0243.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0242.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0241.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0243.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0358.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0357.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0356.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0358.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0166.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0165.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0164.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0166.png
/home/nayara/Documentos/TrackNet/Dataset/Clip61/0070.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0069.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0068.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip61/0070.png
/home/nayara/Documentos/TrackNet/Dataset/Clip79/0053.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0052.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip79/0051.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip79/0053.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0152.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0151.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0150.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0152.png
/home/nayara/Documentos/TrackNet/Dataset/Clip61/0155.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0154.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip61/0153.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip61/0155.png
/home/nayara/Documentos/TrackNet/Dataset/Clip1/0042.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0041.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip1/0040.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip1/0042.png
/home/nayara/Documentos/TrackNet/Dataset/Clip2/0016.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip2/0015.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip2/0014.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip2/0016.png
/home/nayara/Documentos/TrackNet/Dataset/Clip32/0094.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0093.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip32/0092.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip32/0094.png
/home/nayara/Documentos/TrackNet/Dataset/Clip46/0127.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0126.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip46/0125.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip46/0127.png
/home/nayara/Documentos/TrackNet/Dataset/Clip4/0019.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip4/0018.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip4/0017.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip4/0019.png
/home/nayara/Documentos/TrackNet/Dataset/Clip5/0115.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0114.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip5/0113.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip5/0115.png
/home/nayara/Documentos/TrackNet/Dataset/Clip77/0285.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0284.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip77/0283.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip77/0285.png
/home/nayara/Documentos/TrackNet/Dataset/Clip41/0219.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0218.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip41/0217.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip41/0219.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0274.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0273.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0272.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0274.png
/home/nayara/Documentos/TrackNet/Dataset/Clip52/0113.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0112.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip52/0111.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip52/0113.png
/home/nayara/Documentos/TrackNet/Dataset/Clip53/0190.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0189.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip53/0188.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip53/0190.png
/home/nayara/Documentos/TrackNet/Dataset/Clip19/0410.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0409.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip19/0408.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip19/0410.png
/home/nayara/Documentos/TrackNet/Dataset/Clip31/0458.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0457.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip31/0456.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip31/0458.png
/home/nayara/Documentos/TrackNet/Dataset/Clip24/0397.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0396.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip24/0395.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip24/0397.png
/home/nayara/Documentos/TrackNet/Dataset/Clip3/0022.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip3/0021.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip3/0020.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip3/0022.png
/home/nayara/Documentos/TrackNet/Dataset/Clip55/0300.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0299.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip55/0298.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip55/0300.png
/home/nayara/Documentos/TrackNet/Dataset/Clip60/0534.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0533.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip60/0532.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip60/0534.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0386.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0385.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0384.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0386.png
/home/nayara/Documentos/TrackNet/Dataset/Clip73/0058.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0057.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip73/0056.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip73/0058.png
/home/nayara/Documentos/TrackNet/Dataset/Clip14/0084.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0083.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip14/0082.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip14/0084.png
/home/nayara/Documentos/TrackNet/Dataset/Clip72/0202.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0201.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip72/0200.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip72/0202.png
/home/nayara/Documentos/TrackNet/Dataset/Clip21/0178.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0177.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip21/0176.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip21/0178.png
/home/nayara/Documentos/TrackNet/Dataset/Clip25/0003.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0002.jpg,/home/nayara/Documentos/TrackNet/Dataset/Clip25/0001.jpg,/home/nayara/Documentos/TrackNet/GroundTruth/Clip25/0003.png
